Id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
15646,30.0,Private,131588.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,Black,Female,0.0,0.0,45.0,United-States,low
27296,23.0,Self-emp-not-inc,111296.0,11th,7.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,50.0,Mexico,low
25807,27.0,Private,190525.0,Assoc-voc,11.0,Never-married,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,45.0,United-States,low
19274,45.0,Local-gov,144940.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,Black,Female,,0.0,40.0,United-States,low
9288,33.0,State-gov,296282.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,low
27625,23.0,Local-gov,247731.0,HS-grad,9.0,Divorced,Adm-clerical,Own-child,,Female,0.0,0.0,,Cuba,low
4302,46.0,Private,241844.0,9th,5.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,low
21302,30.0,Private,100734.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,38.0,United-States,low
31064,26.0,Private,212793.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,low
6900,48.0,Private,,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,high
25894,49.0,Private,185385.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,high
18627,62.0,Private,24515.0,9th,5.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,,40.0,United-States,low
14649,,Private,275093.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,36.0,United-States,low
4045,29.0,Private,57423.0,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,48.0,United-States,low
18641,59.0,Private,,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,4.0,United-States,low
30392,19.0,State-gov,261422.0,,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,low
31984,41.0,Private,211731.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,Mexico,low
29120,38.0,Local-gov,256864.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,low
12836,36.0,Private,231052.0,HS-grad,9.0,Separated,Other-service,Unmarried,Black,Female,0.0,0.0,35.0,United-States,low
6638,31.0,Self-emp-not-inc,114639.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,0.0,50.0,United-States,low
21651,31.0,Private,187560.0,,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,2174.0,0.0,40.0,United-States,low
19776,20.0,Private,493443.0,11th,7.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,,0.0,40.0,United-States,low
28510,35.0,Private,179668.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,high
12466,48.0,Private,172709.0,HS-grad,9.0,Divorced,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,low
8827,35.0,Self-emp-inc,338320.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,high
29886,,Self-emp-not-inc,379412.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,40.0,United-States,low
14309,43.0,Private,137722.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,low
30228,45.0,,361842.0,HS-grad,9.0,Widowed,Craft-repair,Not-in-family,White,Female,,0.0,40.0,United-States,low
11520,47.0,Local-gov,272182.0,Some-college,10.0,Never-married,,Not-in-family,Black,Male,0.0,0.0,40.0,,low
26619,27.0,Private,100168.0,7th-8th,4.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40.0,United-States,low
9802,40.0,Private,145178.0,Some-college,10.0,Divorced,Craft-repair,Unmarried,Black,Female,0.0,0.0,30.0,United-States,low
10147,43.0,Private,228320.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,low
3943,49.0,Private,371299.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,35.0,United-States,low
24355,38.0,Private,95654.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,60.0,United-States,low
11639,39.0,Private,211440.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,55.0,United-States,high
9882,43.0,Private,,Some-college,10.0,Divorced,Tech-support,,White,Female,0.0,0.0,50.0,United-States,low
9352,41.0,State-gov,116520.0,Doctorate,16.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,high
22028,34.0,State-gov,145874.0,Doctorate,16.0,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0.0,0.0,20.0,China,low
23760,51.0,Private,110747.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,,Male,0.0,1887.0,40.0,United-States,high
26852,39.0,Private,393480.0,HS-grad,9.0,Separated,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,low
28997,54.0,Private,139850.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,45.0,United-States,high
15394,47.0,Private,144351.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,high
7698,58.0,Federal-gov,81973.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0.0,1485.0,40.0,United-States,high
28501,52.0,Private,125932.0,7th-8th,4.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
9301,19.0,Private,250639.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,24.0,,low
9935,22.0,Private,309178.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,low
27904,,Private,341672.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0.0,0.0,50.0,India,low
1879,30.0,Private,399088.0,Some-college,10.0,Divorced,,Not-in-family,White,Female,0.0,0.0,45.0,United-States,low
3283,40.0,Private,282155.0,HS-grad,9.0,Separated,Other-service,Other-relative,White,Female,0.0,0.0,25.0,,low
14588,26.0,State-gov,180886.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,30.0,United-States,low
28986,40.0,Private,367533.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2580.0,0.0,40.0,United-States,low
26702,35.0,Self-emp-not-inc,468713.0,,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,40.0,United-States,low
9369,36.0,,137527.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,50.0,United-States,low
24855,,Private,44363.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,,United-States,low
17104,20.0,Private,33221.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,25.0,United-States,low
31882,42.0,Federal-gov,262402.0,Bachelors,13.0,Never-married,Exec-managerial,,White,Female,0.0,0.0,40.0,United-States,low
5795,35.0,Private,348690.0,Bachelors,,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,low
17956,,Private,240323.0,HS-grad,9.0,Separated,Sales,Unmarried,,Female,0.0,0.0,17.0,United-States,low
2026,47.0,Private,194772.0,Assoc-voc,11.0,,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,high
6383,46.0,Self-emp-inc,,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2392.0,50.0,United-States,high
22089,18.0,Private,137363.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,low
14697,24.0,Private,237386.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,42.0,United-States,low
22526,38.0,Private,171150.0,Assoc-acdm,12.0,,Prof-specialty,Husband,,Male,0.0,0.0,40.0,United-States,high
26046,36.0,Private,90897.0,Assoc-acdm,12.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,,United-States,low
20812,20.0,Private,103840.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,42.0,United-States,low
18013,39.0,Private,201410.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,,Male,0.0,1977.0,45.0,Philippines,high
31382,26.0,Private,73312.0,11th,7.0,Never-married,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,15.0,United-States,low
10952,46.0,Private,164733.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,,41.0,United-States,low
18586,54.0,Private,37289.0,,,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,55.0,United-States,high
6607,38.0,Private,314310.0,Masters,14.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,45.0,United-States,low
19176,40.0,Private,130834.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,,Female,0.0,0.0,40.0,United-States,low
29083,53.0,Private,187356.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,66.0,United-States,low
5075,36.0,Self-emp-not-inc,20333.0,HS-grad,9.0,Married-civ-spouse,,Wife,White,Female,7688.0,0.0,40.0,United-States,high
1767,32.0,Private,195576.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,low
20886,25.0,Private,204338.0,,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Mexico,low
20090,63.0,Self-emp-not-inc,404547.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,30.0,United-States,low
3468,38.0,Local-gov,116580.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,,0.0,20.0,,high
5486,38.0,Private,104094.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,low
8247,43.0,Local-gov,311914.0,Some-college,,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,,United-States,low
22735,43.0,Local-gov,216070.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,0.0,0.0,50.0,United-States,high
3054,42.0,Self-emp-not-inc,64632.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,low
13989,,Private,203910.0,HS-grad,9.0,Widowed,Other-service,Not-in-family,White,Male,0.0,0.0,17.0,United-States,low
27846,20.0,Local-gov,308654.0,Some-college,10.0,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Female,0.0,0.0,20.0,United-States,low
30089,21.0,Private,170302.0,HS-grad,9.0,Never-married,Farming-fishing,Other-relative,White,Male,0.0,,50.0,United-States,low
13863,49.0,Self-emp-not-inc,275845.0,,10.0,,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,low
12777,48.0,Private,247685.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,3325.0,0.0,40.0,United-States,low
26771,22.0,,206974.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
32102,61.0,Local-gov,153408.0,,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,,high
18274,46.0,Private,164749.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,40.0,United-States,high
1721,51.0,,,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,,70.0,United-States,low
20123,22.0,Private,,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40.0,United-States,low
30511,61.0,Self-emp-not-inc,140300.0,HS-grad,9.0,,Sales,Not-in-family,White,Female,,0.0,44.0,United-States,low
26701,48.0,Private,234504.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,low
25484,25.0,State-gov,157028.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,low
24254,66.0,Private,140576.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,,low
946,40.0,Private,184682.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,low
15315,60.0,,165827.0,Doctorate,16.0,,Prof-specialty,Husband,White,Male,7688.0,0.0,60.0,United-States,high
28810,34.0,Private,179641.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,United-States,low
24172,77.0,,154205.0,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,10.0,United-States,low
12550,37.0,Private,70282.0,Assoc-acdm,12.0,Never-married,Sales,Unmarried,Black,Female,0.0,0.0,40.0,United-States,low
18027,64.0,Private,143110.0,Bachelors,13.0,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,30.0,United-States,low
25177,27.0,Private,173611.0,Assoc-acdm,12.0,Never-married,Sales,Not-in-family,,Female,0.0,0.0,40.0,United-States,low
26521,28.0,Private,191935.0,Assoc-acdm,12.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,20.0,,low
4386,53.0,Federal-gov,174040.0,Some-college,10.0,Separated,Craft-repair,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,low
16564,30.0,Private,272669.0,Some-college,10.0,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,,United-States,low
31538,73.0,Self-emp-not-inc,109833.0,Bachelors,13.0,Married-civ-spouse,Farming-fishing,Husband,White,,0.0,0.0,30.0,United-States,low
12905,37.0,Private,168941.0,11th,7.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,low
24948,47.0,Private,374580.0,HS-grad,9.0,Separated,Sales,Not-in-family,White,Female,0.0,0.0,52.0,United-States,low
10664,45.0,Private,96798.0,5th-6th,3.0,Divorced,,Unmarried,White,Male,0.0,0.0,40.0,United-States,low
675,22.0,Private,240817.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,2597.0,,40.0,United-States,low
19048,21.0,Private,30619.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,38.0,United-States,low
29074,26.0,Private,68991.0,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Male,0.0,0.0,40.0,United-States,low
21377,57.0,Private,173580.0,Some-college,10.0,Widowed,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,low
22183,59.0,,158776.0,9th,5.0,,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,low
5869,50.0,Private,86373.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,low
20673,44.0,Private,163215.0,12th,8.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,low
12689,41.0,Local-gov,193524.0,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,high
13219,62.0,Self-emp-not-inc,136684.0,HS-grad,9.0,Widowed,Adm-clerical,Other-relative,White,Female,0.0,0.0,30.0,United-States,low
599,49.0,Private,136455.0,Bachelors,13.0,,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,United-States,low
23497,60.0,State-gov,,Some-college,10.0,,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,low
4353,63.0,Private,127363.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,12.0,United-States,low
10607,25.0,Private,204219.0,HS-grad,9.0,Never-married,Adm-clerical,,White,Female,0.0,0.0,40.0,Mexico,low
24649,37.0,Private,189251.0,,16.0,Separated,,Unmarried,,Female,0.0,0.0,40.0,United-States,low
30742,21.0,Private,118023.0,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,24.0,United-States,low
13963,66.0,Self-emp-inc,197816.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,,Male,10605.0,0.0,40.0,,high
28648,46.0,Federal-gov,199725.0,Assoc-voc,11.0,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,60.0,United-States,low
25335,46.0,Self-emp-inc,216414.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1977.0,60.0,United-States,high
15268,24.0,State-gov,413345.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,,0.0,50.0,United-States,low
22156,44.0,Local-gov,433705.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,52.0,United-States,high
4390,48.0,Self-emp-not-inc,317360.0,Bachelors,13.0,,Prof-specialty,Wife,White,Female,0.0,0.0,20.0,United-States,high
12712,27.0,Private,214702.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,42.0,United-States,high
18803,33.0,Private,183557.0,Assoc-acdm,,,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
11959,59.0,Private,261232.0,11th,7.0,Divorced,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,United-States,low
18508,43.0,Private,160943.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,Black,,0.0,0.0,40.0,United-States,high
23838,32.0,Private,262153.0,HS-grad,9.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,35.0,United-States,low
30298,20.0,Private,82777.0,HS-grad,9.0,Married-civ-spouse,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,low
13842,41.0,,107276.0,Assoc-voc,11.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,United-States,low
25723,17.0,Private,347322.0,10th,6.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,low
2622,42.0,Private,245626.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,60.0,United-States,low
30342,45.0,Private,257609.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,high
21973,23.0,Private,233711.0,HS-grad,,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,50.0,United-States,low
5863,64.0,Private,256019.0,Masters,,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,35.0,United-States,low
31742,44.0,Private,201723.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,,15024.0,0.0,45.0,United-States,high
1440,50.0,,175339.0,,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1672.0,,United-States,low
8105,32.0,Self-emp-inc,,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,high
28021,19.0,Local-gov,276973.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,20.0,United-States,low
13896,55.0,Private,,HS-grad,9.0,Married-civ-spouse,Craft-repair,,White,Male,15024.0,0.0,35.0,United-States,high
5571,27.0,Private,61580.0,Some-college,10.0,Divorced,Adm-clerical,Other-relative,White,Female,0.0,0.0,40.0,United-States,low
24198,36.0,Private,116608.0,HS-grad,,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
30598,41.0,Private,29702.0,Assoc-voc,11.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,30.0,United-States,low
31669,51.0,Private,222615.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,,40.0,United-States,high
13148,49.0,Self-emp-inc,127111.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,low
28555,59.0,Private,157303.0,Some-college,,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,48.0,United-States,low
4480,30.0,Private,,Bachelors,13.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,India,low
7243,36.0,Local-gov,,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,,Female,0.0,0.0,40.0,United-States,low
29676,52.0,Private,117496.0,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,,0.0,1755.0,40.0,United-States,high
32165,51.0,Private,172493.0,Some-college,10.0,Never-married,Exec-managerial,,White,Female,0.0,0.0,12.0,United-States,low
7383,50.0,Private,144361.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,high
27980,56.0,Private,182062.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,48.0,United-States,high
11686,22.0,Self-emp-inc,375422.0,,13.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,South,low
27167,17.0,Private,721712.0,10th,6.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,15.0,United-States,low
16561,32.0,Local-gov,159187.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35.0,United-States,low
13592,21.0,Private,163595.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,35.0,United-States,low
31870,44.0,Private,182370.0,,9.0,,,Husband,White,Male,0.0,0.0,40.0,United-States,low
23382,39.0,Private,375452.0,Prof-school,15.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024.0,0.0,48.0,United-States,high
