Id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
18029,44.0,Self-emp-not-inc,115896.0,Assoc-voc,11.0,Widowed,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States
29996,48.0,Private,119471.0,Assoc-voc,11.0,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,0.0,56.0,Philippines
20840,,Private,230329.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,,35.0,United-States
24848,26.0,Self-emp-not-inc,177858.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,,38.0,United-States
10707,34.0,Self-emp-not-inc,426431.0,Bachelors,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
20899,22.0,Private,138542.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,35.0,United-States
14416,17.0,Private,260797.0,10th,6.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,23.0,United-States
15872,49.0,State-gov,194895.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States
7118,46.0,Private,28419.0,,11.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,United-States
5233,49.0,Self-emp-inc,197332.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,,Male,0.0,0.0,60.0,United-States
19268,18.0,Private,59202.0,HS-grad,9.0,Never-married,Priv-house-serv,Other-relative,White,Female,0.0,0.0,10.0,United-States
19060,58.0,Private,128162.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,24.0,United-States
28941,28.0,Private,,HS-grad,9.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States
2635,52.0,State-gov,71344.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States
25482,41.0,Private,204415.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48.0,United-States
24525,30.0,Private,,Bachelors,13.0,Never-married,,Not-in-family,White,Female,0.0,0.0,40.0,Mexico
30940,35.0,Private,191628.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,0.0,40.0,United-States
19173,17.0,Private,167878.0,11th,7.0,Never-married,Other-service,,White,Male,0.0,0.0,20.0,United-States
4952,45.0,Self-emp-inc,204205.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States
28327,36.0,Private,191335.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,56.0,United-States
24216,21.0,State-gov,,Masters,14.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,15.0,United-States
12546,39.0,Private,113481.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States
13680,57.0,Private,31532.0,,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States
23027,59.0,Private,66356.0,7th-8th,4.0,Never-married,Farming-fishing,Unmarried,White,Male,,0.0,40.0,United-States
31619,26.0,,231714.0,,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
27149,,Private,210648.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States
27951,34.0,Private,148207.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,65.0,United-States
4854,25.0,Private,74883.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0.0,1092.0,40.0,Philippines
6399,20.0,Self-emp-not-inc,,HS-grad,9.0,Never-married,,Own-child,White,Male,0.0,0.0,45.0,United-States
24619,37.0,Private,222450.0,11th,7.0,Married-spouse-absent,Other-service,Other-relative,White,Male,,0.0,40.0,El-Salvador
31047,45.0,Private,191098.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,China
24450,35.0,Private,77146.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,,0.0,0.0,45.0,United-States
273,27.0,Local-gov,209109.0,Masters,14.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,35.0,United-States
20889,51.0,Private,115066.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,2547.0,40.0,United-States
1463,39.0,Private,51100.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States
779,54.0,Private,279129.0,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States
20197,30.0,Private,178841.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,,40.0,United-States
29764,17.0,Private,151799.0,11th,7.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States
4225,27.0,Self-emp-inc,233724.0,HS-grad,9.0,Separated,Adm-clerical,Not-in-family,,Male,0.0,0.0,38.0,United-States
9269,36.0,Private,95336.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,45.0,United-States
14634,39.0,Private,279490.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,,Female,0.0,0.0,40.0,Mexico
11043,34.0,Private,32528.0,Assoc-voc,11.0,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0.0,974.0,40.0,United-States
19695,,Self-emp-inc,114967.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40.0,United-States
20445,24.0,Private,153583.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,,0.0,40.0,United-States
31246,41.0,Private,239833.0,HS-grad,9.0,Married-spouse-absent,Transport-moving,Unmarried,Black,Male,0.0,0.0,,United-States
940,31.0,Private,78602.0,Assoc-acdm,12.0,Divorced,Other-service,Unmarried,,Female,0.0,0.0,40.0,United-States
27709,38.0,Private,98360.0,Masters,14.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,0.0,40.0,United-States
6997,40.0,Private,141657.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States
23658,48.0,Private,425199.0,Some-college,10.0,Divorced,Sales,Unmarried,White,,0.0,0.0,45.0,United-States
12081,35.0,Private,27408.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States
6409,25.0,Private,,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,46.0,United-States
30191,69.0,Self-emp-not-inc,92472.0,10th,6.0,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,3273.0,0.0,45.0,United-States
19445,52.0,Private,108914.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States
4785,25.0,Private,228608.0,Some-college,10.0,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Female,0.0,,40.0,Cambodia
16433,43.0,Private,50646.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,70.0,United-States
27036,17.0,Private,182158.0,10th,6.0,Never-married,Priv-house-serv,Own-child,White,Male,0.0,0.0,30.0,United-States
3627,36.0,Private,120760.0,Masters,14.0,Married-civ-spouse,,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,China
10510,35.0,Private,44780.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688.0,0.0,20.0,United-States
26488,31.0,Self-emp-not-inc,162442.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States
16772,39.0,Private,108069.0,Some-college,10.0,Never-married,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,United-States
11211,60.0,Self-emp-not-inc,25825.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States
8209,35.0,Private,154410.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,,United-States
28571,45.0,Local-gov,,Assoc-acdm,12.0,Married-civ-spouse,Handlers-cleaners,Husband,,Male,0.0,0.0,40.0,United-States
18862,37.0,Self-emp-not-inc,107737.0,HS-grad,9.0,,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States
32300,61.0,Private,232719.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,0.0,50.0,United-States
16732,32.0,Private,462255.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States
29245,58.0,Local-gov,32855.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,,Male,0.0,0.0,48.0,United-States
22734,29.0,Private,181822.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States
25947,42.0,Private,93770.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40.0,United-States
12935,40.0,Local-gov,196234.0,HS-grad,9.0,Divorced,Craft-repair,Own-child,White,Female,0.0,,40.0,Puerto-Rico
17044,30.0,Private,399522.0,11th,7.0,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,0.0,0.0,40.0,United-States
30667,48.0,Private,121424.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States
28860,28.0,Private,487347.0,HS-grad,9.0,Never-married,Transport-moving,,White,Male,0.0,0.0,,United-States
8017,33.0,Private,180551.0,Some-college,10.0,,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States
25695,26.0,Private,150132.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,45.0,United-States
22705,39.0,Private,,HS-grad,9.0,,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States
24447,60.0,Federal-gov,129379.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,,40.0,United-States
25673,30.0,Local-gov,154950.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,72.0,United-States
21904,42.0,Private,280410.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40.0,Haiti
15535,68.0,Private,,Some-college,10.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,0.0,,United-States
27253,20.0,Private,151790.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,30.0,United-States
10398,43.0,Private,397963.0,HS-grad,9.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,594.0,0.0,16.0,United-States
24565,49.0,State-gov,122066.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States
14990,52.0,State-gov,254285.0,Doctorate,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1887.0,70.0,Germany
14072,27.0,Private,183523.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,,0.0,0.0,40.0,United-States
32387,,Private,176321.0,Some-college,10.0,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,20.0,United-States
28016,19.0,Private,196119.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,35.0,United-States
959,42.0,Private,176286.0,,12.0,Married-civ-spouse,Exec-managerial,Husband,,Male,0.0,0.0,40.0,United-States
24099,23.0,Private,595461.0,7th-8th,4.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,Mexico
30649,45.0,Private,155659.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
8566,35.0,Local-gov,308945.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
3326,32.0,Private,43403.0,Some-college,10.0,Divorced,Farming-fishing,Not-in-family,White,Female,0.0,1590.0,54.0,United-States
19266,53.0,Private,133436.0,7th-8th,4.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States
19468,17.0,Private,206506.0,,6.0,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,10.0,El-Salvador
13987,20.0,Private,132053.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,2.0,United-States
1091,44.0,Self-emp-not-inc,120539.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States
21574,31.0,Private,80511.0,Assoc-acdm,12.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,44.0,United-States
24771,27.0,Private,287476.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,Black,Male,3325.0,0.0,40.0,United-States
7985,33.0,Private,142675.0,Bachelors,13.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,,30.0,United-States
10012,24.0,Private,19410.0,HS-grad,9.0,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,48.0,United-States
27017,51.0,Private,123429.0,Assoc-acdm,12.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,,30.0,United-States
22059,29.0,Private,26451.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States
13448,60.0,,103344.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,15024.0,0.0,40.0,United-States
5390,31.0,Private,147215.0,12th,8.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,21.0,United-States
22397,49.0,Private,168262.0,,6.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,48.0,United-States
27106,32.0,Private,117963.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,45.0,United-States
20110,47.0,Federal-gov,160647.0,HS-grad,9.0,,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States
16533,25.0,Private,212522.0,HS-grad,9.0,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,40.0,United-States
233,33.0,Private,110978.0,Some-college,10.0,Divorced,Craft-repair,Other-relative,Other,Female,0.0,0.0,40.0,United-States
31430,57.0,Self-emp-inc,220789.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,,45.0,United-States
13351,26.0,Private,97153.0,Assoc-acdm,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178.0,0.0,40.0,United-States
10351,44.0,,201924.0,Bachelors,13.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,35.0,United-States
5203,17.0,Private,137042.0,10th,6.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,20.0,United-States
25618,45.0,Federal-gov,76008.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,50.0,United-States
4889,28.0,Private,196564.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,45.0,United-States
9382,32.0,Private,168854.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,54.0,United-States
9665,41.0,Private,162189.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Female,1831.0,0.0,40.0,Peru
298,24.0,Private,278130.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States
15606,30.0,Private,254905.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States
5760,,Private,117606.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States
14533,29.0,Local-gov,383745.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,1485.0,40.0,United-States
27045,63.0,Private,109517.0,Some-college,10.0,,Adm-clerical,Unmarried,White,,0.0,0.0,43.0,United-States
11718,44.0,Private,171424.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States
20833,27.0,State-gov,68393.0,,13.0,Never-married,,Not-in-family,White,Female,0.0,0.0,40.0,United-States
5750,47.0,Private,176140.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,Black,Female,0.0,0.0,,United-States
17943,36.0,Federal-gov,192150.0,HS-grad,9.0,Divorced,Adm-clerical,,White,Female,0.0,0.0,40.0,United-States
15181,28.0,Private,189257.0,9th,5.0,Never-married,Handlers-cleaners,Own-child,Black,Female,0.0,0.0,24.0,United-States
26232,51.0,Private,215854.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,,United-States
1985,29.0,Private,421065.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,,Male,0.0,0.0,48.0,United-States
10248,52.0,Private,23780.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,1977.0,45.0,United-States
28796,38.0,State-gov,200904.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0.0,0.0,30.0,United-States
19472,63.0,Private,219540.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States
25229,38.0,Private,179314.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States
22803,39.0,Self-emp-not-inc,106347.0,,10.0,Divorced,Sales,Unmarried,White,Male,0.0,0.0,47.0,United-States
13451,40.0,State-gov,86912.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,0.0,50.0,United-States
21929,42.0,Private,144002.0,HS-grad,,Divorced,Transport-moving,Not-in-family,,Male,0.0,0.0,50.0,United-States
22547,47.0,Private,60267.0,Bachelors,13.0,,Exec-managerial,Husband,White,Male,0.0,0.0,38.0,United-States
27966,30.0,Local-gov,27051.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,,40.0,United-States
28874,68.0,Local-gov,144761.0,HS-grad,,Widowed,Protective-serv,Not-in-family,White,Male,0.0,,20.0,United-States
20791,29.0,Private,331875.0,12th,8.0,Never-married,,Not-in-family,White,Male,0.0,,40.0,Dominican-Republic
20405,26.0,Private,244495.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,0.0,48.0,United-States
12576,62.0,Private,77884.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Philippines
25805,19.0,Private,270551.0,,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States
26105,51.0,Private,,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,,0.0,40.0,United-States
24866,44.0,Private,165492.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States
28417,34.0,,177437.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,15024.0,0.0,45.0,United-States
20659,66.0,Private,117746.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States
9156,58.0,Private,29928.0,Some-college,10.0,Married-civ-spouse,Sales,Wife,,Female,0.0,0.0,36.0,United-States
16892,25.0,Private,441210.0,HS-grad,9.0,Never-married,,Own-child,White,Male,0.0,0.0,40.0,United-States
12781,68.0,Private,351711.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States
11945,25.0,Private,124111.0,HS-grad,,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,38.0,United-States
27329,29.0,Private,162551.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0.0,0.0,40.0,Hong
2688,,Private,154374.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,58.0,United-States
6248,56.0,Private,83196.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States
28664,24.0,Private,234460.0,9th,5.0,,Machine-op-inspct,Own-child,Black,Female,0.0,0.0,40.0,Dominican-Republic
5912,25.0,Private,76144.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States
8206,43.0,Self-emp-inc,260960.0,Bachelors,13.0,Divorced,Farming-fishing,Not-in-family,White,Male,0.0,0.0,35.0,United-States
8198,39.0,Federal-gov,200968.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0.0,0.0,45.0,United-States
7674,46.0,Private,83064.0,Assoc-acdm,12.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States
31294,38.0,Private,461337.0,HS-grad,,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,33.0,United-States
25987,24.0,Private,462820.0,Bachelors,13.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,United-States
2234,33.0,Private,189843.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States
7681,30.0,Self-emp-inc,109282.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,52.0,United-States
13331,40.0,Private,255675.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States
15574,74.0,Private,91488.0,1st-4th,2.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,20.0,United-States
26217,44.0,Private,147265.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States
18881,43.0,,249771.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0.0,,99.0,United-States
14382,28.0,Self-emp-not-inc,278073.0,,9.0,Never-married,Machine-op-inspct,Other-relative,Black,Male,0.0,0.0,30.0,United-States
17251,34.0,Private,227282.0,,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States
23771,20.0,Private,55465.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,35.0,United-States
9336,35.0,Private,208106.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,,Male,0.0,0.0,40.0,Ecuador
23459,83.0,Self-emp-inc,240150.0,10th,6.0,Married-civ-spouse,,Husband,White,Male,20051.0,0.0,50.0,United-States
